LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
codellama-7b-instruct.Q5_K_M,Python/5-5,8.702776193618774,578.2340285867992,101.85261766158033,6.091004872801897,66.44501151834758,11.705788135528564,0.7000153607836024,4.471686328924577e-05,5.1382297205383695e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-6,13.004671096801758,859.1405783119233,152.20953727217227,8.63600690880345,66.06585577610002,11.705788135528564,0.6641486116228698,6.647051229651294e-05,5.111279770301923e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-7,6.4010169506073,428.0325104257576,74.90854138037355,4.297003437594982,66.87296385596838,11.705788135528564,0.6714616576064567,3.30557177640151e-05,5.164135327102816e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-8,20.155782461166382,1320.726923580684,235.899839444876,13.203010562408412,64.91507478231625,11.705788135528564,0.6076614934798141,0.00010230275389794593,5.0756031970006605e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-9,10.912829875946045,720.332289265374,127.72397836072332,7.03900563118337,66.00979341448867,11.705788135528564,0.6451070967542765,5.5724896272923436e-05,5.106365343030933e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-10,6.398023843765259,428.3971957174726,74.87457640272542,4.648003718397964,66.9612325409579,11.705788135528564,0.7266399100147647,3.310014416961495e-05,5.173494969367824e-06,-1,-1,-1,-1,9.57292531316683
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-1,18.29573655128479,1820.7949516348021,214.1222074506377,11.945009556005303,89.5524740996286,11.705788135528564,0.634250911435107,0.00013339002752059065,7.29077111198475e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-2,82.84730768203735,5476.740666389074,969.6684884220385,57.85304628241062,64.89750610356718,11.705788135528564,0.6660947947846141,0.0004238701204687628,5.116281172292878e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-3,15.182234048843384,999.3982655179645,177.67861532479478,10.207008165612208,64.67144596867253,11.705788135528564,0.3893209888492108,7.737298243911361e-05,5.096284393337228e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-4,82.9889624118805,5400.224809176349,971.327056609933,58.15804652639645,64.91085276398363,11.705788135528564,0.7041312175927192,0.0004190116927716988,5.049005079640737e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-5,68.54531073570251,4465.919446732698,802.2400958833471,50.74504059599527,64.91096990585717,11.705788135528564,0.702857374637181,0.0003466226693734613,5.056840003395293e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-6,11.421833992004395,757.5542080428819,133.6804697966304,8.277006621605631,66.32703878193972,11.705788135528564,0.7247668322582793,5.8619427425833506e-05,5.132225478576274e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-7,15.737100601196289,1034.2846784270796,184.17339723431562,11.594009275202321,64.89499092987626,11.705788135528564,0.7635937981902938,8.016010260737514e-05,5.093702114434065e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-8,83.1159725189209,5408.5588408436115,972.8078682360884,61.83604946880528,64.91015341834866,11.705788135528564,0.7430662046307995,0.0004198909953247978,5.051868883916529e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-9,26.901167631149292,1762.6654161312076,314.8569782521306,20.11701609359595,64.9239365789894,11.705788135528564,0.7429367079610386,0.00013669908163748367,5.081529676027802e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/4-10,83.09319519996643,5407.178043738972,972.5409877962711,60.696048556797834,64.90520514331405,11.705788135528564,0.7043632575879354,0.0004197093277402758,5.051067379587846e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-1,88.65771698951721,5814.104025279497,1037.6814472022568,62.764050211193414,64.9115949633426,11.705788135528564,0.7112741287466542,0.0004506077474364942,5.082555278180393e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-2,29.682942152023315,1942.352355880643,347.4206089255714,20.57401645920859,64.90711563096045,11.705788135528564,0.7156331839414706,0.00015056082042771515,5.072301110065408e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-3,82.84628582000732,5391.711153365467,969.6525078581922,56.46304517039902,64.90154480130094,11.705788135528564,0.6928629723117781,0.00041823728734821604,5.048352900899898e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-4,82.72785830497742,5386.6185712914075,968.2667116522526,55.8940447152087,64.90622262452436,11.705788135528564,0.6751007334343636,0.0004177780233792803,5.05002827269063e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-5,49.22241687774658,3211.5064942031377,576.1008421162308,32.414025931186416,64.87203770667283,11.705788135528564,0.6443311773550866,0.00024894336435855315,5.057520133090016e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-6,82.80553793907166,5388.878821099613,969.1675203515547,53.404042723201314,64.90371873308854,11.705788135528564,0.6208831070300033,0.0004178217548275632,5.045818978134006e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-7,82.7343373298645,5387.175942737305,968.3392912092548,54.191043352816436,64.89998896128712,11.705788135528564,0.6512791316619582,0.000417708094773839,5.048787580281488e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-8,19.79884362220764,1301.00314280168,231.7197107582103,13.025010419995265,64.89628744227842,11.705788135528564,0.6418612239719393,0.00010073338267472252,5.087841724338564e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-9,32.400699615478516,2114.824402858177,379.2132876330702,22.764018211191008,64.91598312820656,11.705788135528564,0.6858557727100881,0.00016401507357503766,5.062084322916413e-06,-1,-1,-1,-1,8.618385149153903
deepseek-coder-6.7b-instruct.Q5_K_M,Python/5-10,82.84637212753296,5391.598787275571,969.6564569496772,59.18904735119773,64.90487525649483,11.705788135528564,0.6864605045689891,0.00041840787028480335,5.050406668872718e-06,-1,-1,-1,-1,8.618385149153903
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-1,53.54523825645447,4158.864934089287,626.7005987580586,35.12802810239912,64.90994411923901,11.705788135528564,0.6591673651271037,0.00031415522579628194,5.867099223494685e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-2,101.37350845336914,6600.031109020644,1186.5073582360692,70.2510562008124,64.91919732179049,11.705788135528564,0.7278898664174037,0.000512011696152987,5.050744558066741e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-3,101.36799955368042,6596.7661604087125,1186.4405083503173,73.12905850320045,64.90520266105413,11.705788135528564,0.7219329139667515,0.0005119821231373209,5.050727304391518e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-4,72.89325857162476,4747.772589215039,853.1689723213218,50.04104003279997,64.92514367000918,11.705788135528564,0.6817720750469615,0.00036826354812253696,5.052093366915158e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-5,101.3462610244751,6595.078053058219,1186.1864073379977,72.2490577992188,64.91387999472379,11.705788135528564,0.6842265812030037,0.0005117982052600667,5.049995925715183e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-6,101.38010883331299,6597.8569782813665,1186.5604463054876,71.65905732719052,64.92200811192635,11.705788135528564,0.6756833524023398,0.0005119652286220679,5.049957378363345e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-7,50.88034629821777,3318.6497379176726,595.5092117900264,35.27402821919545,64.91185307980305,11.705788135528564,0.6870090768395996,0.0002573768677184831,5.058473191396074e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-8,80.13207483291626,5214.9919209902055,937.8830715774684,53.645042915990985,64.92156507072947,11.705788135528564,0.6564600094524649,0.0004044668424790681,5.047502430486465e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-9,54.8545503616333,3577.562307047527,642.0318398655731,36.79002943199755,64.92735497846586,11.705788135528564,0.669611843583564,0.0002773802804698449,5.056650335135221e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/4-10,74.53717136383057,4852.397648915008,872.3906462531477,49.383039506396834,64.92915999725095,11.705788135528564,0.6795812305340978,0.0003762915183253676,5.048374005080161e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-1,105.57403087615967,6913.040140427682,1235.6581806531135,70.1700561360069,64.68393028762873,11.705788135528564,0.6982568705540496,0.0005356076710102632,5.0732899612267445e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-2,101.21906661987305,6587.302065837455,1184.701013091193,67.96305437041516,64.91837676125061,11.705788135528564,0.6554249469464979,0.0005109153485285075,5.047619639165848e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-3,42.918537855148315,2802.536877027706,502.3319415573625,28.436022748802582,64.92606945525657,11.705788135528564,0.69323727134559,0.00021722499508364801,5.061332606828093e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-4,101.2986626625061,6589.833738862774,1185.6294961305407,67.28805383037772,64.91530174521039,11.705788135528564,0.6884386817940722,0.0005110968516984674,5.045445203963595e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-5,101.29384994506836,6592.17064873229,1185.5780295608772,64.78505182798966,64.92001809582167,11.705788135528564,0.6477915726694149,0.0005110826738208539,5.045544957546919e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-6,101.09982919692993,6579.954116959075,1183.306403294505,69.66005572798944,64.92367643095213,11.705788135528564,0.6863439619747018,0.0005104562032578211,5.0490313120461925e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-7,101.25964760780334,6587.830447260146,1185.176868847061,65.59205247361061,64.90450246015644,11.705788135528564,0.6663900985219007,0.0005108262791294175,5.044717132612773e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-8,101.091628074646,6579.064287247235,1183.2066433827524,65.8260526608001,64.90929390854451,11.705788135528564,0.6987914119043375,0.000510141859101371,5.046331420487981e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-9,101.2847204208374,6591.180781940431,1185.4688253200889,66.7730534183994,64.91077011589726,11.705788135528564,0.6502793166087315,0.0005111406036968272,5.046571699788883e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-10,101.05275011062622,6576.554099239057,1182.7544793849167,70.25205620160708,64.91290070473197,11.705788135528564,0.6934418007638802,0.0005102372424259043,5.049216788927848e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.130201580589869
starling-lm-7b-alpha.Q5_K_S,Python/4-1,90.97356629371643,6636.2794580193095,1064.7697755623212,58.544046835200255,64.71061895507054,11.705788135528564,0.5882663962309885,0.0005056776059867195,5.558511407083827e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-2,84.0113935470581,5469.601457677645,983.2923516872555,54.83904387119792,64.91711381582202,11.705788135528564,0.646182472674483,0.00042409629612040413,5.048080721132795e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-3,84.02241730690002,5470.706740561937,983.4237015400107,56.65204532160351,64.91193542560758,11.705788135528564,0.6851969495156578,0.0004242950348505562,5.049783717847315e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-4,83.97224068641663,5467.354756880316,982.8398053392195,58.48704678960426,64.90741914835193,11.705788135528564,0.7513718729579809,0.0004241581246893304,5.051170734782386e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-5,84.01719975471497,5469.619645692264,983.3601476804376,59.0700472560074,64.9248272433423,11.705788135528564,0.670539336835342,0.0004243776257946385,5.051080338711512e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-6,83.98384380340576,5466.746359393576,982.9698434796087,57.519046015191975,64.91008389787942,11.705788135528564,0.6702203342840797,0.00042406386821262714,5.049350553724361e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-7,84.01181077957153,5467.612508086495,983.3003949958489,57.632046105601795,64.91953824806589,11.705788135528564,0.6672470597029629,0.0004241492188345105,5.0486855943075014e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-8,84.00440812110901,5469.452409558473,983.2132163593004,55.854044683197046,64.91959504947253,11.705788135528564,0.7103603696993022,0.00042414757147815017,5.049110885546118e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-9,84.0138008594513,5470.434951344414,983.3250914697362,61.57804926240629,64.91740144214931,11.705788135528564,0.7235408694164408,0.0004245919147476724,5.0538353271027745e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-10,84.02096486091614,5469.881302901541,983.4057003809451,58.08304646640894,64.91004220495793,11.705788135528564,0.7026157380520422,0.0004243333251448165,5.050326735086124e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-1,89.98615789413452,5901.688648347143,1053.230493961835,59.444047555212705,64.92561994870057,11.705788135528564,0.6455255737649234,0.00045711241004391345,5.079808058720429e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-2,83.9386510848999,5464.625025696527,982.4421527582635,54.58104366478644,64.9028491771869,11.705788135528564,0.6229912353780346,0.0004236997725417676,5.047731492768637e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-3,83.90980935096741,5463.015531408927,982.1051152430049,56.28604502879303,64.90919468375357,11.705788135528564,0.6727475636319238,0.0004236840324727101,5.04927893115068e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-4,83.94380044937134,5465.700340556772,982.5016458912565,56.190044952005024,64.9186614741818,11.705788135528564,0.6313733306417999,0.00042387858125739024,5.049551950093591e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-5,83.94043278694153,5466.0295648201545,982.4581054133364,57.07804566240648,64.90125301850776,11.705788135528564,0.7405262356171749,0.0004239550679938214,5.050665738999804e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-6,83.86219930648804,5460.864412688033,981.5484663780214,57.638046110394804,64.9136293210533,11.705788135528564,0.6362814321752289,0.0004235956798058392,5.051091949756051e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-7,83.93793368339539,5465.550439436862,982.4263787193426,54.01104320880145,64.90419998116819,11.705788135528564,0.6382797908377819,0.00042372190617098255,5.0480383251893565e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-8,83.86419034004211,5459.750461796879,981.5714715802197,55.52004441600339,64.89591734886189,11.705788135528564,0.6578148059848494,0.0004233865589444863,5.048478465335335e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-9,83.950443983078,5466.302025038117,982.5816966269903,55.82504465998922,64.92114226970422,11.705788135528564,0.6300124123092976,0.00042389922225658313,5.0493982180967265e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/5-10,83.94554209709167,5466.236533985723,982.5200796363154,56.17204493760103,64.89982800677208,11.705788135528564,0.6588697538069478,0.0004239135522059401,5.049863776156694e-06,-1,-1,-1,-1,6.881256025412973
