LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
codellama-7b-instruct.Q5_K_M,Python/4-9,24.168373346328735,1581.6969233565403,282.86564210223486,15.793012634407466,64.92036759928702,11.705788135528564,0.6417022519949482,0.0001225391167773753,5.070226076923354e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/4-10,83.23801946640015,5418.9605551649565,974.2386868758338,54.866043892791424,64.91094046370758,11.705788135528564,0.6818604583810111,0.0004202078767795688,5.048268561329596e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-1,14.563694715499878,1004.9880389898069,170.45973469869568,10.16400813120405,69.00792813499278,11.705788135528564,0.697972152536014,7.726401446494786e-05,5.3052481512618606e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-2,10.174563884735107,672.1175306936084,119.08062275915118,6.72300537839371,66.06077397716435,11.705788135528564,0.6608680343747273,5.199897040766186e-05,5.110682973417257e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-3,9.228341102600098,611.6028052818717,108.00478309197092,6.581005264813533,66.27679080538577,11.705788135528564,0.7132482917195112,4.7324298614054704e-05,5.128147961579034e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-4,19.487060070037842,1277.2342017865367,228.0688608021161,13.151010520798255,64.9115339422862,11.705788135528564,0.6528364585149582,9.895469939495633e-05,5.077969639304558e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-5,8.7545006275177,580.3357712682672,102.45791989183408,5.794004635198413,66.29255325804571,11.705788135528564,0.6619481594812775,4.4873921214460084e-05,5.125811639490839e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-6,13.003932476043701,858.6313009044777,152.201368374097,9.114007291204096,66.03023331582764,11.705788135528564,0.7009458331190537,6.646794168240359e-05,5.111372410219229e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-7,6.403075933456421,428.2074985657108,74.93278294124877,4.500003599999802,66.8785700005338,11.705788135528564,0.7029553095193304,3.308193030208839e-05,5.166568481443973e-06,-1,-1,-1,-1,9.57292531316683
codellama-7b-instruct.Q5_K_M,Python/5-8,20.284200191497803,1328.3982967177644,237.39952019296058,13.979011183207213,64.90157453807522,11.705788135528564,0.648964583840556,0.00010295098409860471,5.075427333918593e-06,-1,-1,-1,-1,9.57292531316683
